,title,year,movie,tv,Netflix,Disney+,Hulu,Prime Video,genre_action_adventure,genre_animation,genre_biography,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_horror,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_musical,genre_reality,genre_other,HBO,rating,IMDb,Rotten Tomatoes
3975,Chasing the Equinox,2019,1,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,6.3,38.0
3976,Chatrapathy,2004,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
3977,Chattahoochee,1990,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
3978,Chatô: The King of Brazil,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
3979,Chauthi Koot,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
3980,Chavela,2017,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,7.8,57.0
3981,Cheap Thrills,2014,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
3982,Cheaper 2 Keep Her,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
3983,Cheaper By the Dozen,2003,1,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
3984,Cheaper by the Dozen 2,2005,1,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,5.5,65.0
3985,Cheapest Weddings,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,,,
3986,Cheating Hearts,2012,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
3987,Check The Store Next Door: The Next Chapter,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
3988,Checkmate,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
3989,Cheddar Explains,2018,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,,,
3990,Cheddar Features,2018,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,,
3991,Chee & T,2018,1,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
3992,Cheech & Chong's Still Smokin,1983,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
3993,Cheer,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,PG-13/TV-14,8.1,70.0
3994,Cheer Camp Killer,2020,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
3995,Cheer Squad,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,PG/TV-PG,7.4,45.0
3996,Cheer Up,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
3997,Cheerleader Generation,2019,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,,,
3998,Cheers,1982,0,1,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,PG/TV-PG,7.9,82.0
3999,Cheers,1992,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
4000,Cheers For Miss Bishop,1941,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,6.5,48.0
4001,Cheers of the Crowd,1935,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
4002,Cheese in the Trap,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,PG-13/TV-14,7.4,55.0
4003,Cheetah,1989,1,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,6.0,50.0
4004,Chef,2014,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.3,78.0
4005,Chef,2017,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,,,
4006,Chef & My Fridge,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,,,
4007,Chef Donald,1941,1,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,7.3,52.0
4008,Chef Flynn,2018,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,6.6,45.0
4009,Chef's Table,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,,,
4010,Chef's Table: BBQ,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,,7.8,49.0
4011,Chef's Table: France,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,8.3,51.0
4012,Chehre,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
4013,Chelli Kosam,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4014,Chelsea,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4015,Chelsea Does,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.2,55.0
4016,Chelsea Handler: Uganda Be Kidding Me Live,2014,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,5.8,48.0
4017,Chelsea Peretti: One of the Greats,2014,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,7.0,56.0
4018,Chemical Hearts,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,6.3,64.0
4019,Chennai 600028 II,2016,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4020,Chennai Express,2013,1,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
4021,Cheo,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
4022,Cherished,2005,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4023,Chernobyl,2019,0,1,0.0,0.0,1.0,0.0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1.0,,9.4,96.0
4024,Chernobyl Diaries,2012,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,,,
4025,Cherry Pop,2017,1,0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.0,,4.5,49.0
4026,Cheuk Wan-Chi: Two Night Stand,2015,0,1,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
4027,Chewin' the Fat,1999,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
4028,Chewing Gum,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,,
4029,Cheyenne Autumn,1964,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,PG/TV-PG,6.8,57.0
4030,Cheyenne Wildcat,1944,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4031,Chhalaang,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,6.8,58.0
4032,Chhalaang (4K UHD),2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4033,Chhota Bheem,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4034,Chhota Bheem & Ganesh,2009,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4035,Chhota Bheem & Krishna: Mayanagari,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4036,Chhota Bheem & Krishna: Pataliputra- City of the Dead,2010,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4037,Chhota Bheem - Dinosaur World,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4038,Chhota Bheem - Neeli Pahaadi,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4039,Chhota Bheem And The Broken Amulet,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4040,Chhota Bheem And The Crown of Valhalla,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4041,Chhota Bheem Aur Hanuman,2012,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4042,Chhota Bheem Aur Kaala Yodha,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4043,Chhota Bheem Ka Romani Adventure,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4044,Chhota Bheem Ka Roosi Romanch,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,,12.0
4045,Chhota Bheem Ka Troll Se Takkar,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4046,Chhota Bheem Kung Fu Dhamaka Series,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4047,Chhota Bheem Kungfu Dhamaka,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4048,Chhota Bheem and The ShiNobi Secret,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4049,Chhota Bheem and the Curse of Damyaan,2012,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4050,Chhota Bheem and the Incan Adventure,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4051,Chhota Bheem aur Krishna,2009,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4052,Chhota Bheem aur Krishna vs Zimbara,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4053,Chhota Bheem in African Safari,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4054,Chhota Bheem: Bheem vs Aliens,2010,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4055,Chhota Bheem: Dholakpur to Kathmandu,2012,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4056,Chhota Bheem: Dus Pe Dus,2014,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4057,Chhota Bheem: Journey to Petra,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4058,Chhota Bheem: Master of Shaolin,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4059,Chhota Bheem: The Rise of Kirmada,2012,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4060,Chhote Ustaad-Precaution is better than cure,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4061,Chhoti Bahu,1971,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4062,Chhoto Bou,1988,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4063,Chi's Sweet Adventure,2018,0,1,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
4064,Chi-Town,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,,
4065,Chiara Ferragni: Unposted (4K UHD) - [English Dubbed],2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
4066,Chiara Ferragni: Unposted [English Dubbed],2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
4067,Chiara Ferragni: Unposted [English Subbed],2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
4068,Chicago,2002,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1.0,PG-13/TV-14,7.1,86.0
4069,Chicago Fire,2012,0,1,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,8.0,77.0
4070,Chicago Massacre,2007,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,,
4071,Chicago Med,2015,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,PG-13/TV-14,7.6,71.0
4072,Chicago Med,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4073,Chicago Overcoat,2019,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
4074,Chicago P.D.,2013,0,1,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4075,Chicago Party Aunt,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4076,Chicago Typewriter,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,8.3,51.0
4077,Chick Fight,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4078,Chicken Girls,2017,1,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
4079,Chicken Kokkachi,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
4080,Chicken Little,2005,1,0,1.0,1.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,5.7,68.0
4081,Chicken People,2016,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,7.0,55.0
4082,Chicken Soup for the Soul's Being Dad,2018,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
4083,Chicken Squad,2021,0,1,0.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4084,Chicky - I love Chicky Valentine's Special Pt.1 - & More Kids Cartoons,2020,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4085,Chicky - I love Chicky Valentine's Special Pt.2 - & More Kids Cartoons,2020,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4086,Chico Bon Bon and the Very Berry Holiday,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,5.8,36.0
4087,Chico Bon Bon: Monkey with a Tool Belt,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,6.3,39.0
4088,Chidambaram Railway Gate,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
4089,Chief Daddy,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,5.0,38.0
4090,Chief of Staff,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,PG-13/TV-14,7.9,44.0
4091,Chikati Gadilo Chithakotudu,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
4092,Chikati Kathalu,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4093,Child Genius,2016,0,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,,
4094,Child Support,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4095,Child in the Night,1990,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
4096,Child's Play,1972,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4097,Child's Play,1988,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,,,
4098,Child's Play,2019,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,R/TV-MA,5.7,67.0
4099,Child's Play 2,1990,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1.0,R/TV-MA,5.8,44.0
4100,Child's Play 3,1991,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.0,R/TV-MA,5.1,29.0
4101,Children of Adam,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,R/TV-MA,7.9,40.0
4102,Children of Giant,2015,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
4103,Children of God,1994,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,6.3,50.0
4104,Children of a Lesser God,1986,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,R/TV-MA,7.2,65.0
4105,Children of the Corn,1984,1,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,R/TV-MA,5.6,66.0
4106,Children of the Night,1991,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
4107,Children of the Sea,2019,1,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,6.5,59.0
4108,Children of the Whales,2017,0,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,PG-13/TV-14,7.1,52.0
4109,Children's Favorite Fairy Tales and Nursery Rhymes,2016,0,1,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4110,Childrens Hospital,2010,0,1,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4111,Chill with Bob Ross,1994,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4112,Chillar Party,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,7.5,58.0
4113,Chilling Adventures of Sabrina,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0,,,
4114,Chimes at Midnight,1965,1,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,,7.8,98.0
4115,China Salesman,2017,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
4116,China's New Silk Road,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,,
4117,China: The Panda Adventure,2001,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4118,Chinese Box,1998,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,,,
4119,Chinese Speaking Vampires,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
4120,Chingo Bling: They Can't Deport Us All,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4121,Chinna Chinni Asha,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
4122,Chinnanjiru Kiliye,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
4123,Chip 'n Dale's Rescue Rangers,1989,0,1,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4124,Chip 'n' Dale: Park Life,2021,0,1,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,G/TV-G,6.9,45.0
4125,Chip an' Dale,1947,1,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,7.4,53.0
4126,Chip and Potato,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
4127,Chippa,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,6.5,42.0
4128,Chiquis 'n Control,2012,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,,8.4,32.0
4129,Chiriakhana,1967,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4130,Chisholm '72: Unbought & Unbossed,2004,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,7.2,69.0
4131,Chitralahari,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,,7.2,53.0
4132,Chittagong,2012,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
4133,Chittibabu,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4134,Chitty Chitty Bang Bang,1968,1,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
4135,Chivalry of a Failed Knight,2015,0,1,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.4,58.0
4136,Chivas: El Rebaño Sagrado,2021,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,,7.4,48.0
4137,Chloe,2009,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
4138,Chocolat,2000,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.0,PG-13/TV-14,7.2,62.0
4139,Chocolate,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,7.7,49.0
4140,Chocolate City,2015,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,3.9,45.0
4141,Chocolate City: Vegas Strip,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
4142,Chocolate Kiss,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,,,
